pcap_secs,ta,ra,seq,mcs,rate,retry,dbm_antsignal,dbm_antnoise,typestr
1.903337,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2081,7,130,0,,,28 QosData
1.903445,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2082,7,130,0,,,28 QosData
1.903554,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2083,7,270,0,,,28 QosData
1.903663,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2084,7,130,0,,,28 QosData
1.903780,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2085,7,270,0,,,28 QosData
1.903896,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2086,7,130,0,,,28 QosData
1.904007,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2087,7,130,0,,,28 QosData
1.904106,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2088,7,270,0,,,28 QosData
1.904225,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2089,7,130,0,,,28 QosData
1.904330,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2090,7,270,0,,,28 QosData
1.904438,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2091,7,130,0,,,28 QosData
1.904539,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2092,7,130,0,,,28 QosData
1.904641,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2093,7,270,0,,,28 QosData
1.904752,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2094,7,130,0,,,28 QosData
1.904857,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2095,7,270,0,,,28 QosData
1.904974,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2096,0,6.5,0,0,,28 QosData
1.905079,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2097,7,130,0,,,28 QosData
1.905192,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2098,7,270,0,,,28 QosData
1.905307,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2099,7,130,0,,,28 QosData
1.905414,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2100,7,270,0,,,28 QosData
1.905523,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2101,7,130,0,,,28 QosData
1.905627,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2102,0,6.5,0,0,,28 QosData
1.905730,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.905789,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2103,7,130,0,,,28 QosData
1.905905,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2104,7,130,0,,,28 QosData
1.906022,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2105,7,270,0,,,28 QosData
1.906138,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2106,7,130,0,,,28 QosData
1.906254,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2107,7,130,0,,,28 QosData
1.906370,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2108,7,270,0,,,28 QosData
1.906474,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2109,7,130,0,,,28 QosData
1.906585,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2110,0,6.5,0,0,,28 QosData
1.866969,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,414,7,130,0,,,28 QosData
1.867188,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,415,,,0,,,28 QosData
1.867406,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,416,,,0,,,28 QosData
1.867742,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,417,,,0,,,28 QosData
1.867973,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,418,,,0,,,28 QosData
1.868190,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,419,,,0,,,28 QosData
1.868416,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,420,,,0,,,28 QosData
1.868631,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,421,,,0,,,28 QosData
1.868849,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,422,,,0,,,28 QosData
1.869059,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,423,,,0,,,28 QosData
1.872640,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,424,,,0,,,28 QosData
1.872899,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,425,,,0,,,28 QosData
1.873128,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,426,,,0,,,28 QosData
1.873363,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,427,,,0,,,28 QosData
1.873585,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,428,,,0,,,28 QosData
1.873799,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,429,,,0,,,28 QosData
1.874017,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,430,,,0,,,28 QosData
1.874232,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,431,,,0,,,28 QosData
1.874463,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,432,,,0,,,28 QosData
1.874679,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,433,,,0,,,28 QosData
1.874903,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,434,,,0,,,28 QosData
1.875123,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,435,,,0,,,28 QosData
1.875512,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,436,,,0,,,28 QosData
1.875747,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,437,,,0,,,28 QosData
1.875961,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,438,,,0,,,28 QosData
1.876214,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,439,,,0,,,28 QosData
1.876434,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,440,,,0,,,28 QosData
1.876645,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,441,,,0,,,28 QosData
1.876871,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,442,,,0,,,28 QosData
1.877090,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,443,,,0,,,28 QosData
1.877311,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,444,,,0,,,28 QosData
1.877525,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,445,,,0,,,28 QosData
1.877742,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,446,7,130,0,,,28 QosData
1.877959,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,447,,,0,,,28 QosData
1.878171,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,448,,,0,,,28 QosData
1.878392,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,449,,,0,,,28 QosData
1.878614,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,450,,,0,,,28 QosData
1.878827,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,451,,,0,,,28 QosData
1.879050,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,452,,,0,,,28 QosData
1.879271,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,453,,,0,,,28 QosData
1.879491,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,454,,,0,,,28 QosData
1.879806,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,455,,,0,,,28 QosData
1.879988,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,456,,,0,,,28 QosData
1.880214,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,457,,,0,,,28 QosData
1.880448,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,458,,,0,,,28 QosData
1.880667,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,459,,,0,,,28 QosData
1.880894,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,460,,,0,,,28 QosData
1.881124,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,461,,,0,,,28 QosData
1.881346,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,462,,,0,,,28 QosData
1.881557,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,463,,,0,,,28 QosData
1.881783,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,464,,,0,,,28 QosData
1.882012,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,465,,,0,,,28 QosData
1.882232,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,466,,,0,,,28 QosData
1.882489,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,467,,,0,,,28 QosData
1.882774,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,468,,,0,,,28 QosData
1.882863,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,469,,,0,,,28 QosData
1.883205,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,470,,,0,,,28 QosData
1.883504,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,471,,,0,,,28 QosData
1.883603,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,472,,,0,,,28 QosData
1.883994,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,473,,,0,,,28 QosData
1.909044,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
1.884099,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,474,7,130,0,,,28 QosData
1.884385,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,475,,,0,,,28 QosData
1.884606,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,476,,,0,,,28 QosData
1.884835,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,477,,,0,,,28 QosData
1.885066,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,478,,,0,,,28 QosData
1.885292,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,479,,,0,,,28 QosData
1.885511,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,480,,,0,,,28 QosData
1.885729,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,481,,,0,,,28 QosData
1.885936,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,482,,,0,,,28 QosData
1.886156,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,483,,,0,,,28 QosData
1.886386,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,484,,,0,,,28 QosData
1.889439,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,485,,,0,,,28 QosData
1.889731,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,486,,,0,,,28 QosData
1.889975,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,487,,,0,,,28 QosData
1.890161,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,488,,,0,,,28 QosData
1.890399,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,489,,,0,,,28 QosData
1.890629,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,490,,,0,,,28 QosData
1.890850,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,491,,,0,,,28 QosData
1.891076,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,492,,,0,,,28 QosData
1.891288,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,493,,,0,,,28 QosData
1.891500,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,494,,,0,,,28 QosData
1.891716,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,495,,,0,,,28 QosData
1.891921,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,496,,,0,,,28 QosData
1.892136,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,497,,,0,,,28 QosData
1.892341,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,498,,,0,,,28 QosData
1.892544,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,499,,,0,,,28 QosData
1.892802,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,500,,,0,,,28 QosData
1.893050,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,501,,,0,,,28 QosData
1.893275,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,502,,,0,,,28 QosData
1.893483,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,503,,,0,,,28 QosData
1.893713,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,504,,,0,,,28 QosData
1.893931,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,505,,,0,,,28 QosData
1.910046,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
1.910096,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
1.910141,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.910265,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2111,7,130,0,,,28 QosData
1.910469,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2112,7,270,0,,,28 QosData
1.910599,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2113,7,130,0,,,28 QosData
1.910733,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2114,7,270,0,,,28 QosData
1.910851,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2115,7,300.0,0,,,28 QosData
1.910975,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2116,7,130,0,,,28 QosData
1.911079,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2117,7,130,0,,,28 QosData
1.911194,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2118,7,270,0,,,28 QosData
1.911298,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2119,7,130,0,,,28 QosData
1.911432,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2120,7,270,0,,,28 QosData
1.911548,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2121,7,130,0,,,28 QosData
1.911664,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2122,7,130,0,,,28 QosData
1.911767,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2123,7,270,0,,,28 QosData
1.911885,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2124,7,130,0,,,28 QosData
1.911993,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2125,7,270,0,,,28 QosData
1.912112,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2126,7,130,0,,,28 QosData
1.912221,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2127,7,130,0,,,28 QosData
1.912331,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2128,7,270,0,,,28 QosData
1.912438,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2129,7,130,0,,,28 QosData
1.912551,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2130,7,270,0,,,28 QosData
1.912658,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2131,7,130,0,,,28 QosData
1.912776,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2132,7,130,0,,,28 QosData
1.912879,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2133,7,270,0,,,28 QosData
1.912992,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2134,7,130,0,,,28 QosData
1.913100,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2135,7,270,0,,,28 QosData
1.913211,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2136,7,130,0,,,28 QosData
1.913319,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2137,7,130,0,,,28 QosData
1.913436,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2138,7,270,0,,,28 QosData
1.913544,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2139,7,130,0,,,28 QosData
1.913659,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2140,7,270,0,,,28 QosData
1.913763,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2141,7,130,0,,,28 QosData
1.913879,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2142,7,130,0,,,28 QosData
1.913987,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2143,7,270,0,,,28 QosData
1.914100,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2144,7,130,0,,,28 QosData
1.914207,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2145,7,270,0,,,28 QosData
1.914317,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2146,7,130,0,,,28 QosData
1.914413,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2147,7,130,0,,,28 QosData
1.914523,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2148,7,270,0,,,28 QosData
1.914633,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2149,7,130,0,,,28 QosData
1.914749,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2150,7,270,0,,,28 QosData
1.914850,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2151,7,130,0,,,28 QosData
1.914968,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2152,0,6.5,0,0,,28 QosData
1.915086,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2153,7,270,0,,,28 QosData
1.915198,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2154,7,130,0,,,28 QosData
1.915300,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2155,7,270,0,,,28 QosData
1.915411,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2156,7,130,0,,,28 QosData
1.915512,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2157,7,130,0,,,28 QosData
1.915623,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2158,7,270,0,,,28 QosData
1.915729,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2159,7,130,0,,,28 QosData
1.915850,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2160,7,270,0,,,28 QosData
1.915951,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2161,7,130,0,,,28 QosData
1.916063,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2162,7,130,0,,,28 QosData
1.916177,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2163,7,270,0,,,28 QosData
1.916289,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2164,7,130,0,,,28 QosData
1.916397,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2165,7,270,0,,,28 QosData
1.916504,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2166,7,130,0,,,28 QosData
1.916608,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2167,7,130,0,,,28 QosData
1.916726,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2168,7,130,0,,,28 QosData
1.916830,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2169,7,270,0,,,28 QosData
1.916941,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2170,7,130,0,,,28 QosData
1.917055,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2171,7,130,0,,,28 QosData
1.917165,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2172,7,270,0,,,28 QosData
1.917273,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2173,7,130,0,,,28 QosData
1.917382,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2174,7,270,0,,,28 QosData
1.917486,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2175,7,130,0,,,28 QosData
1.917602,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2176,7,130,0,,,28 QosData
1.917704,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2177,7,270,0,,,28 QosData
1.917820,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2178,7,130,0,,,28 QosData
1.917925,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2179,7,270,0,,,28 QosData
1.918038,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2180,7,130,0,,,28 QosData
1.918142,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2181,7,130,0,,,28 QosData
1.918251,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2182,7,270,0,,,28 QosData
1.918358,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2183,7,130,0,,,28 QosData
1.918471,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2184,7,270,0,,,28 QosData
1.918573,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2185,7,130,0,,,28 QosData
1.918683,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2186,7,130,0,,,28 QosData
1.918784,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2187,7,270,0,,,28 QosData
1.918903,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2188,7,130,0,,,28 QosData
1.919008,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2189,7,270,0,,,28 QosData
1.919118,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2190,7,130,0,,,28 QosData
1.919217,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2191,7,130,0,,,28 QosData
1.919332,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2192,7,270,0,,,28 QosData
1.919430,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2193,7,130,0,,,28 QosData
1.919543,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2194,0,6.5,0,0,,28 QosData
1.919691,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2195,7,130,0,,,28 QosData
1.919819,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2196,7,130,0,,,28 QosData
1.919931,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2197,7,270,0,,,28 QosData
1.920055,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2198,7,130,0,,,28 QosData
1.920166,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2199,7,270,0,,,28 QosData
1.920281,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2200,7,130,0,,,28 QosData
1.920388,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2201,7,130,0,,,28 QosData
1.920496,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2202,7,270,0,,,28 QosData
1.920585,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2203,7,130,0,,,28 QosData
1.920691,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2204,7,270,0,,,28 QosData
1.920794,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2205,7,130,0,,,28 QosData
1.920923,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2206,7,130,0,,,28 QosData
1.921035,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2207,7,270,0,,,28 QosData
1.921157,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2208,7,130,0,,,28 QosData
1.921266,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2209,7,270,0,,,28 QosData
1.921383,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2210,7,130,0,,,28 QosData
1.921490,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2211,7,130,0,,,28 QosData
1.921606,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2212,7,270,0,,,28 QosData
1.921727,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2213,7,130,0,,,28 QosData
1.921847,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2214,7,270,0,,,28 QosData
1.921959,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2215,7,130,0,,,28 QosData
1.922070,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2216,7,130,0,,,28 QosData
1.922195,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2217,7,270,0,,,28 QosData
1.922302,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2218,7,130,0,,,28 QosData
1.922414,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2219,7,270,0,,,28 QosData
1.922532,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2220,7,130,0,,,28 QosData
1.922641,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2221,7,130,0,,,28 QosData
1.922758,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2222,7,270,0,,,28 QosData
1.922862,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2223,7,130,0,,,28 QosData
1.922963,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2224,7,270,0,,,28 QosData
1.923090,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2225,7,130,0,,,28 QosData
1.923202,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2226,7,130,0,,,28 QosData
1.923308,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2227,7,270,0,,,28 QosData
1.923439,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2228,7,130,0,,,28 QosData
1.923548,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2229,7,270,0,,,28 QosData
1.923660,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2230,7,130,0,,,28 QosData
1.923767,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2231,7,130,0,,,28 QosData
1.923934,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2232,7,270,0,,,28 QosData
1.924056,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2233,7,130,0,,,28 QosData
1.924179,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2234,7,270,0,,,28 QosData
1.924287,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2235,7,130,0,,,28 QosData
1.924398,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2236,0,6.5,0,0,,28 QosData
1.924498,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.924560,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2237,7,130,0,,,28 QosData
1.924674,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2238,7,270,0,,,28 QosData
1.924774,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2239,7,130,0,,,28 QosData
1.924892,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2240,7,270,0,,,28 QosData
1.925003,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2241,7,130,0,,,28 QosData
1.925116,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2242,7,270,0,,,28 QosData
1.925224,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2243,7,130,0,,,28 QosData
1.925325,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2244,7,270,0,,,28 QosData
